1^2019-04-30^00:00:00:00:00:00^^Apple^5^北京市^中国^^^^^Product_share^2db2857b-0479-495f-8f88-4c864e45e85c_1557021738^8DACCEA7-7FB4-492E-9382-8C799FDC4ED5^5B63EEAB-30C9-431A-A431-0E66DF14E719^1.202.254.138^43dcc01bcd7b99c02eb7e2450cfd30df^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 7 Plus^wifi^^China Mobile(China)^ios^12.2^^1122454744667553794^首选爆品|米技乐享不锈钢系列24cm煎炒锅三件套限时抢^北京市^1156110000^^1^^^3814830^APP^direct^^^1556618475944^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^1^北京市^中国^^^^^Product_share^8431fcc2-f4cc-43d2-a130-b23ea0a568b5_1557021738^46E22514-EA64-46F5-893A-E46DC2D7558A^37305CB7-4447-43FF-8BF9-8CFFA63FFECA^117.136.38.155^83f61806b4e9a9f75d5d8b6184f354f1^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 8 Plus^4g^^China Mobile(China)^ios^12.1.2^^1016570274417332225^便宜坊集团60元代金券^北京市^1156110000^^1^^^634623^APP^direct^^^1556611886758^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^5^北京市^中国^^^^^Product_share^51fba1c2-5e2d-4260-808f-4d9d3e7e8866_1557021738^885C72F5-F01F-457F-9EFA-CBFC44C3E52B^C82428A6-1037-43DE-9A99-EB937EF6E3E9^123.120.54.214^27ed6e492fc6556f5deb3eaefeb81b34^^e3f5536a141811db40efd6400f1d0a4e^^iPhone X^wifi^^China Unicom(China)^ios^12.2^^1082833262016483330^莱克星敦葡萄牙进口毛巾全棉纯色洗脸浴巾强吸水（LEXINGTON）^北京市^1156110000^^1^^^null^APP^direct^^^1556594297606^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^1^北京市^中国^^^^^Product_share^0e49e412-c5f8-41a8-8ced-54ec8a4d1e19_1557021738^4137B4C8-3B48-4392-93DF-C1853EE11BF2^02E4B322-14ED-4D1E-9BBF-B6AC6993DE3E^114.240.91.222^818fa8dfe41c819e0327e5dc19da70a2^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 6 Plus^wifi^^China Mobile(China)^ios^12.2^^1022011606925393921^肆月河豚-肆月红烧河豚1份^北京市^1156110000^^1^^^930107^APP^direct^^^1556637561180^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^3^北京市^中国^^^^^Product_share^6e812432-b972-4d2e-8dae-17f86e7893cf_1557021738^46E22514-EA64-46F5-893A-E46DC2D7558A^37305CB7-4447-43FF-8BF9-8CFFA63FFECA^117.136.38.155^83f61806b4e9a9f75d5d8b6184f354f1^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 8 Plus^4g^^China Mobile(China)^ios^12.1.2^^988606097926291458^“首客首享”会员专享单部位喷漆优惠券^北京市^1156110000^^1^^^634623^APP^direct^^^1556614309298^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^5^北京市^中国^^^^^Product_share^0c3b91a0-a196-469d-89dc-617e980218be_1557021738^E8826979-1E3D-459B-9D47-4E1A23B0FA68^C91E376C-7E01-45AE-A74A-392C061BAA24^114.245.202.135^d85323162c7cba3b0f52cb80c97d7c1d^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 6S^wifi^^China Mobile(China)^ios^12.2^^1116584556815618049^梦洁纯棉四件套——璎珞^北京市^1156110000^^1^^^2198534^APP^direct^^^1556574254042^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^1^北京市^中国^^^^^Product_share^7a401261-ecb1-4d46-bc8d-4ddb55454328_1557021738^2298B1A2-947B-49C8-86FB-900EAC4866E1^B222D367-08B8-4113-BC10-9BE15CDFD321^223.104.3.225^eb490250e8944fc37c8264e2d36161bd^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 6S Plus^4g^^China Mobile(China)^ios^12.1.4^^1026704236808548353^东来顺4-5人份烧烤趣礼盒^北京市^1156110000^^1^^^41027^APP^direct^^^1556616053623^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^1^北京市^中国^^^^^Product_share^cc9e0799-5267-4f96-8163-30faa429d150_1557021738^46E22514-EA64-46F5-893A-E46DC2D7558A^37305CB7-4447-43FF-8BF9-8CFFA63FFECA^117.136.38.155^83f61806b4e9a9f75d5d8b6184f354f1^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 8 Plus^4g^^China Mobile(China)^ios^12.1.2^^1078490521784848385^鳗步——50元优惠券^北京市^1156110000^^1^^^634623^APP^direct^^^1556614287361^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^1^北京市^中国^^^^^Product_share^766a8bd7-d5f6-4e4a-8158-65b10a09e9bc_1557021738^DE1BEDAE-C05C-4BBA-A31A-D07E9D0E503C^0348044B-26EE-4AC3-90E8-7CEBE11E1BD5^124.64.17.158^6d7a32807714071dcd3b1ce5f7ae0c3c^^e3f5536a141811db40efd6400f1d0a4e^^iPhone XR^4g^^China Mobile(China)^ios^12.2^^1045937614281523202^唐宫海鲜舫--100元优惠券^北京市^1156110000^^1^^^575307^APP^direct^^^1556591771556^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^4^北京市^中国^^^^^Product_share^5b5f3446-6645-4c22-b480-609d16af40ce_1557021738^10C77860-B92B-43FA-91C1-BDD2733A2837^806AD665-08AD-445D-8167-F4A12F5D24BB^223.104.3.49^76a91af67fd8fbc8721dee88fbf945b9^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 7 Plus^4g^^China Mobile(China)^ios^12.2^^1113385215347716098^和雅日本 本州连线（五晚七天）直飞跟团游^北京市^1156110000^^1^^^208062^APP^direct^^^1556606015971^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^1^北京市^中国^^^^^Product_share^bc10ec07-ab5a-4a1c-a93d-01ab39ed8987_1557021738^46E22514-EA64-46F5-893A-E46DC2D7558A^37305CB7-4447-43FF-8BF9-8CFFA63FFECA^117.136.38.155^83f61806b4e9a9f75d5d8b6184f354f1^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 8 Plus^4g^^China Mobile(China)^ios^12.1.2^^1108679389924093954^东来顺饭庄双人套餐——（JF19031）^北京市^1156110000^^1^^^634623^APP^direct^^^1556613665033^1557021738930^^
1^2019-04-30^00:00:00:00:00:00^^Apple^1^北京市^中国^^^^^Product_share^70d9ceb0-92a1-475c-98d2-bd55378142d6_1557021738^4137B4C8-3B48-4392-93DF-C1853EE11BF2^02E4B322-14ED-4D1E-9BBF-B6AC6993DE3E^114.240.91.222^818fa8dfe41c819e0327e5dc19da70a2^^e3f5536a141811db40efd6400f1d0a4e^^iPhone 6 Plus^wifi^^China Mobile(China)^ios^12.2^^1108295683669573633^江君府臭鳜鱼·徽菜——豌豆米土鸡蛋^北京市^1156110000^^1^^^930107^APP^direct^^^1556636669429^1557021738930^^
